window_id	hetA	hetB	hetAB	fixed	multiallelic	missing	pi_A	pi_B	d_xy	f_st
chr1_7641600_7673600	0.01429875	0.01636	0.003346875	0.008408125	0.0	0.0	0.01764563	0.01970687	0.02541094	0.15275843
chr1_7648000_7680000	0.0143853125	0.016405625	0.00338375	0.0085334375	0.0	0.0	0.01776906	0.01978938	0.02562078	0.15408919
chr1_7654400_7686400	0.0143053125	0.01600125	0.0031784375	0.00894625	0.0	0.0	0.01748375	0.01917969	0.02568875	0.16712748
chr1_7660800_7692800	0.0143165625	0.015479375	0.00303375	0.008773125	0.0	0.0	0.01735031	0.01851312	0.02518797	0.16828173
chr1_7667200_7699200	0.013958125	0.015586875	0.003105625	0.009089375	0.0	0.0	0.01706375	0.0186925	0.02541469	0.17408351
chr1_7673600_7705600	0.0143471875	0.015484375	0.002925625	0.0101903125	0.0	0.0	0.01727281	0.01841	0.02656891	0.19651977
chr1_7680000_7712000	0.014500625	0.0149103125	0.0027315625	0.010649375	0.0	0.0	0.01723219	0.01764188	0.02672062	0.21023727
chr1_7686400_7718400	0.01484625	0.0147046875	0.0028171875	0.0106978125	0.0	0.0	0.01766344	0.01752187	0.02688187	0.20886597
chr1_7692800_7724800	0.0148665625	0.0147734375	0.0026975	0.0110453125	0.0	0.0	0.01756406	0.01747094	0.02721406	0.21677223
chr1_7699200_7731200	0.0153640625	0.0143490625	0.002711875	0.0111996875	0.0	0.0	0.01807594	0.01706094	0.02741219	0.2188442
chr1_7705600_7737600	0.01537	0.014055	0.00268375	0.0113871875	0.0	0.0	0.01805375	0.01673875	0.02744156	0.22403659
chr1_7712000_7744000	0.015070625	0.014781875	0.00263625	0.011566875	0.0	0.0	0.01770688	0.01741812	0.02781125	0.22587399
chr1_7718400_7750400	0.0147965625	0.014558125	0.0025609375	0.0110225	0.0	0.0	0.0173575	0.01711906	0.02698031	0.22031526
chr1_7724800_7756800	0.0149615625	0.015163125	0.0027740625	0.011035625	0.0	0.0	0.01773562	0.01793719	0.027485	0.21289267
chr1_7731200_7763200	0.015089375	0.0154646875	0.0028390625	0.0103796875	0.0	0.0	0.01792844	0.01830375	0.02707625	0.1982671
chr1_7737600_7769600	0.0150721875	0.0158190625	0.0030903125	0.0097753125	0.0	0.0	0.0181625	0.01890938	0.02676609	0.18167287
chr1_7744000_7776000	0.01528125	0.01572	0.003356875	0.009138125	0.0	0.0	0.01863812	0.01907688	0.02631719	0.16512985
chr1_7750400_7782400	0.01513375	0.0162671875	0.0033740625	0.009521875	0.0	0.0	0.01850781	0.01964125	0.02690937	0.17038224
chr1_7756800_7788800	0.0149228125	0.0154065625	0.0032165625	0.009181875	0.0	0.0	0.01813937	0.01862313	0.02595484	0.17082224
chr1_7763200_7795200	0.0146565625	0.0146853125	0.0032271875	0.00921	0.0	0.0	0.01788375	0.0179125	0.02549453	0.175062
chr1_7769600_7801600	0.0148740625	0.0149478125	0.003235625	0.008799375	0.0	0.0	0.01810969	0.01818344	0.02532812	0.16518935
chr1_7776000_7808000	0.014566875	0.0142915625	0.0030515625	0.0085759375	0.0	0.0	0.01761844	0.01734313	0.02453094	0.16781399
chr1_7782400_7814400	0.0146009375	0.0143078125	0.00306	0.0081359375	0.0	0.0	0.01766094	0.01736781	0.02412031	0.15866422
chr1_7788800_7820800	0.0143346875	0.015529375	0.003279375	0.0083496875	0.0	0.0	0.01761406	0.01880875	0.02492141	0.15556613
chr1_7795200_7827200	0.0141796875	0.0161521875	0.0033528125	0.008498125	0.0	0.0	0.0175325	0.019505	0.02534047	0.15553674
chr1_7801600_7833600	0.0136534375	0.0161590625	0.0032390625	0.00865125	0.0	0.0	0.0168925	0.01939813	0.02517703	0.1623115
chr1_7808000_7840000	0.0138184375	0.0169053125	0.00332875	0.0092384375	0.0	0.0	0.01714719	0.02023406	0.02626469	0.16847986
chr1_7814400_7846400	0.01356875	0.017018125	0.0035046875	0.0091934375	0.0	0.0	0.01707344	0.02052281	0.02623922	0.16522055
chr1_7820800_7852800	0.013748125	0.01629625	0.003308125	0.0090125	0.0	0.0	0.01705625	0.01960438	0.02568875	0.16716473
chr1_7827200_7859200	0.01396875	0.0157096875	0.0031709375	0.009310625	0.0	0.0	0.01713969	0.01888062	0.02573531	0.17659328
chr1_7833600_7865600	0.013760625	0.0157803125	0.003255	0.0093465625	0.0	0.0	0.01701562	0.01903531	0.02574453	0.17635517
chr1_7840000_7872000	0.013714375	0.0155721875	0.0031834375	0.0092078125	0.0	0.0	0.01689781	0.01875562	0.02544281	0.17601522
chr1_7846400_7878400	0.0140334375	0.0149753125	0.0029359375	0.0093228125	0.0	0.0	0.01696938	0.01791125	0.02529516	0.18380151
chr1_7852800_7884800	0.0140475	0.015018125	0.00295125	0.0098075	0.0	0.0	0.01699875	0.01796937	0.02581594	0.19242217
chr1_7859200_7891200	0.0145190625	0.015471875	0.003015	0.009338125	0.0	0.0	0.01753406	0.01848687	0.02584109	0.1785712
chr1_7865600_7897600	0.01522625	0.0154821875	0.0030925	0.0094671875	0.0	0.0	0.01831875	0.01857469	0.02636766	0.17674996
chr1_7872000_7904000	0.0156665625	0.0153975	0.0030678125	0.009726875	0.0	0.0	0.01873438	0.01846531	0.02679281	0.18049098
chr1_7878400_7910400	0.0157346875	0.015158125	0.003015625	0.010100625	0.0	0.0	0.01875031	0.01817375	0.02705484	0.18878297
chr1_7884800_7916800	0.015995	0.015243125	0.00317125	0.00950375	0.0	0.0	0.01916625	0.01841438	0.02670844	0.17402949
chr1_7891200_7923200	0.0154284375	0.014919375	0.00288125	0.010311875	0.0	0.0	0.01830969	0.01780063	0.02692641	0.19721966
chr1_7897600_7929600	0.0146846875	0.0147534375	0.00276125	0.0099525	0.0	0.0	0.01744594	0.01751469	0.02605219	0.19690746
chr1_7904000_7936000	0.01446875	0.014476875	0.0027696875	0.0095440625	0.0	0.0	0.01723844	0.01724656	0.02540172	0.19133238
chr1_7910400_7942400	0.014474375	0.0145315625	0.00272875	0.009439375	0.0	0.0	0.01720312	0.01726031	0.02530672	0.18982845
chr1_7916800_7948800	0.01416125	0.0141559375	0.00236375	0.0099025	0.0	0.0	0.016525	0.01651969	0.02524297	0.20880065
chr1_7923200_7955200	0.014919375	0.0145190625	0.0026190625	0.0099765625	0.0	0.0	0.01753844	0.01713813	0.02600531	0.19996092
chr1_7929600_7961600	0.015395	0.014778125	0.0025840625	0.0106265625	0.0	0.0	0.01797906	0.01736219	0.02700516	0.20893947
chr1_7936000_7968000	0.0155128125	0.015015625	0.002774375	0.0104178125	0.0	0.0	0.01828719	0.01779	0.02706922	0.2002009
chr1_7942400_7974400	0.0155203125	0.01532375	0.0030953125	0.009676875	0.0	0.0	0.01861563	0.01841906	0.02664656	0.17999363
chr1_7948800_7980800	0.0156575	0.0153921875	0.0032703125	0.0096665625	0.0	0.0	0.01892781	0.0186625	0.02682656	0.17604347
chr1_7955200_7987200	0.0150025	0.015235625	0.0032696875	0.0092203125	0.0	0.0	0.01827219	0.01850531	0.02597422	0.17098652
chr1_7961600_7993600	0.014903125	0.0152434375	0.0033246875	0.0090246875	0.0	0.0	0.01822781	0.01856813	0.02576031	0.16672615
chr1_7968000_8000000	0.014869375	0.01530875	0.0031778125	0.009229375	0.0	0.0	0.01804719	0.01848656	0.02590734	0.1729621
chr1_7974400_8006400	0.014930625	0.0155696875	0.0029340625	0.010050625	0.0	0.0	0.01786469	0.01850375	0.02676781	0.19095
chr1_7980800_8012800	0.0155259375	0.0155515625	0.0029596875	0.0102459375	0.0	0.0	0.01848562	0.01851125	0.02726453	0.19155435
chr1_7987200_8019200	0.0157478125	0.015259375	0.0029878125	0.0100540625	0.0	0.0	0.01873562	0.01824719	0.02705156	0.18795779
chr1_7993600_8025600	0.0156653125	0.0150340625	0.002845	0.010603125	0.0	0.0	0.01851031	0.01787906	0.02737531	0.20146206
chr1_8000000_8032000	0.016011875	0.01512625	0.002901875	0.010849375	0.0	0.0	0.01891375	0.01802812	0.02786938	0.20281358
chr1_8006400_8038400	0.0160478125	0.014928125	0.0030465625	0.0105103125	0.0	0.0	0.01909438	0.01797469	0.02752156	0.19513215
chr1_8012800_8044800	0.01539875	0.0150903125	0.0028790625	0.010314375	0.0	0.0	0.01827781	0.01796937	0.02699844	0.19668552
chr1_8019200_8051200	0.0153928125	0.0156471875	0.002830625	0.0106903125	0.0	0.0	0.01822344	0.01847781	0.02762563	0.20173468
chr1_8025600_8057600	0.0153259375	0.0156928125	0.00289125	0.009911875	0.0	0.0	0.01821719	0.01858406	0.02686687	0.18702703
chr1_8032000_8064000	0.01504125	0.015881875	0.0029484375	0.01014375	0.0	0.0	0.01798969	0.01883031	0.02707953	0.19058298
chr1_8038400_8070400	0.014760625	0.0158375	0.00284125	0.0103009375	0.0	0.0	0.01760187	0.01867875	0.02702062	0.196637
chr1_8044800_8076800	0.014589375	0.0157496875	0.0030759375	0.009748125	0.0	0.0	0.01766531	0.01882563	0.02645562	0.18366778
chr1_8051200_8083200	0.0144225	0.015704375	0.0032590625	0.009183125	0.0	0.0	0.01768156	0.01896344	0.02587609	0.17090115
chr1_8057600_8089600	0.0147684375	0.0158284375	0.003274375	0.0091690625	0.0	0.0	0.01804281	0.01910281	0.02610469	0.16858329
chr1_8064000_8096000	0.01453625	0.01612	0.0032459375	0.0086878125	0.0	0.0	0.01778219	0.01936594	0.02563891	0.15979122
chr1_8070400_8102400	0.0147428125	0.0157675	0.0031553125	0.00853625	0.0	0.0	0.01789813	0.01892281	0.02536906	0.1589462
chr1_8076800_8108800	0.014784375	0.015395	0.002905625	0.0089378125	0.0	0.0	0.01769	0.01830063	0.02548031	0.17216532
chr1_8083200_8115200	0.01487	0.0148703125	0.0026090625	0.0091396875	0.0	0.0	0.01747906	0.01747937	0.02531438	0.183092
chr1_8089600_8121600	0.0143603125	0.0140953125	0.002418125	0.0090584375	0.0	0.0	0.01677844	0.01651344	0.02449531	0.19079075
chr1_8096000_8128000	0.0147471875	0.013366875	0.0023840625	0.0084146875	0.0	0.0	0.01713125	0.01575094	0.02366375	0.18009433
chr1_8102400_8134400	0.0145709375	0.0131015625	0.002445	0.0084975	0.0	0.0	0.01701594	0.01554656	0.02355625	0.18261688
chr1_8108800_8140800	0.0149703125	0.01335875	0.0026378125	0.0086096875	0.0	0.0	0.01760812	0.01599656	0.02409312	0.17827847
chr1_8115200_8147200	0.0147871875	0.0137171875	0.0030103125	0.0083065625	0.0	0.0	0.0177975	0.0167275	0.02406391	0.16457781
chr1_8121600_8153600	0.0151590625	0.0144071875	0.00326625	0.008301875	0.0	0.0	0.01842531	0.01767344	0.02471813	0.15593042
chr1_8128000_8160000	0.01474875	0.015529375	0.003653125	0.0086059375	0.0	0.0	0.01840187	0.0191825	0.02557156	0.15281341
chr1_8134400_8166400	0.0145546875	0.0159746875	0.0036559375	0.0087434375	0.0	0.0	0.01821063	0.01963063	0.02583609	0.15451222
chr1_8140800_8172800	0.0143540625	0.015985625	0.0037546875	0.0083815625	0.0	0.0	0.01810875	0.01974031	0.02542875	0.14664575
chr1_8147200_8179200	0.01400125	0.0165103125	0.003694375	0.00850875	0.0	0.0	0.01769562	0.02020469	0.02561172	0.14949023
chr1_8153600_8185600	0.0140684375	0.0163215625	0.0036971875	0.0084071875	0.0	0.0	0.01776563	0.02001875	0.02545078	0.14790597
chr1_8160000_8192000	0.0137540625	0.0153428125	0.003190625	0.0087925	0.0	0.0	0.01694469	0.01853344	0.02493625	0.16864984
chr1_8166400_8198400	0.0133625	0.015890625	0.0034075	0.0080815625	0.0	0.0	0.01677	0.01929812	0.02441187	0.15025728
chr1_8172800_8204800	0.0129353125	0.0155246875	0.0032015625	0.0081871875	0.0	0.0	0.01613688	0.01872625	0.02401797	0.15890178
chr1_8179200_8211200	0.0132884375	0.0148925	0.0029640625	0.008918125	0.0	0.0	0.0162525	0.01785656	0.02449063	0.17898836
chr1_8185600_8217600	0.0133309375	0.014474375	0.0027984375	0.0093646875	0.0	0.0	0.01612938	0.01727281	0.02466656	0.19255297
chr1_8192000_8224000	0.0139165625	0.01407625	0.00277125	0.00993	0.0	0.0	0.01668781	0.0168475	0.02531203	0.20305226
chr1_8198400_8230400	0.0144571875	0.0135784375	0.002596875	0.0105790625	0.0	0.0	0.01705406	0.01617531	0.02589531	0.2183163
chr1_8204800_8236800	0.014861875	0.0143409375	0.0026528125	0.01108375	0.0	0.0	0.01751469	0.01699375	0.02701156	0.22042625
chr1_8211200_8243200	0.0151003125	0.01476	0.0029296875	0.0103509375	0.0	0.0	0.01803	0.01768969	0.02674594	0.19921396
chr1_8217600_8249600	0.0152325	0.0150446875	0.003115	0.0099878125	0.0	0.0	0.0183475	0.01815969	0.02668391	0.18760087
chr1_8224000_8256000	0.01510625	0.01567875	0.003268125	0.0095446875	0.0	0.0	0.01837437	0.01894688	0.02657125	0.17489049
chr1_8230400_8262400	0.015088125	0.0161178125	0.00333875	0.0095984375	0.0	0.0	0.01842688	0.01945656	0.02687078	0.17307634
chr1_8236800_8268800	0.015759375	0.015163125	0.0032890625	0.00926625	0.0	0.0	0.01904844	0.01845219	0.02637203	0.16891221
chr1_8243200_8275200	0.015625	0.0148578125	0.0032396875	0.0091434375	0.0	0.0	0.01886469	0.0180975	0.02600469	0.16912358
chr1_8249600_8281600	0.015271875	0.0153640625	0.0031971875	0.00917625	0.0	0.0	0.01846906	0.01856125	0.02609281	0.16987224
chr1_8256000_8288000	0.0153009375	0.0151728125	0.003035625	0.009383125	0.0	0.0	0.01833656	0.01820844	0.02613781	0.1771055
chr1_8262400_8294400	0.015556875	0.01455875	0.0029584375	0.00900375	0.0	0.0	0.01851531	0.01751719	0.02554078	0.17275122
chr1_8268800_8300800	0.0150553125	0.015141875	0.0030628125	0.0093028125	0.0	0.0	0.01811812	0.01820469	0.02593281	0.17624546
chr1_8275200_8307200	0.01480375	0.015178125	0.002793125	0.0102625	0.0	0.0	0.01759687	0.01797125	0.02665	0.19953027
chr1_8281600_8313600	0.01513125	0.0145328125	0.0027325	0.010341875	0.0	0.0	0.01786375	0.01726531	0.02654016	0.20350738
chr1_8288000_8320000	0.0158140625	0.0140053125	0.0028059375	0.0107134375	0.0	0.0	0.01862	0.01681125	0.02702609	0.20809361
chr1_8294400_8326400	0.0153034375	0.0144725	0.002851875	0.0109990625	0.0	0.0	0.01815531	0.01732437	0.02731297	0.21248686
chr1_8300800_8332800	0.015241875	0.014696875	0.002759375	0.0111365625	0.0	0.0	0.01800125	0.01745625	0.02748562	0.21579135
chr1_8307200_8339200	0.015433125	0.0149771875	0.0027146875	0.0109175	0.0	0.0	0.01814781	0.01769187	0.02748	0.21057695
chr1_8313600_8345600	0.01516625	0.015420625	0.002878125	0.0108246875	0.0	0.0	0.01804437	0.01829875	0.02755719	0.20524572
chr1_8320000_8352000	0.0146221875	0.0163459375	0.00286125	0.01009625	0.0	0.0	0.01748344	0.01920719	0.02701094	0.19105689
chr1_8326400_8358400	0.01462625	0.0157084375	0.0026496875	0.0099828125	0.0	0.0	0.01727594	0.01835812	0.026475	0.19547467
chr1_8332800_8364800	0.0147309375	0.0157071875	0.0027334375	0.0098659375	0.0	0.0	0.01746438	0.01844063	0.02645172	0.19140555
chr1_8339200_8371200	0.0143190625	0.0155078125	0.0029790625	0.0089178125	0.0	0.0	0.01729813	0.01848687	0.02532078	0.17189808
chr1_8345600_8377600	0.014323125	0.015765	0.0028778125	0.0092059375	0.0	0.0	0.01720094	0.01864281	0.02568891	0.17809895
chr1_8352000_8384000	0.01433625	0.015369375	0.0029471875	0.0093246875	0.0	0.0	0.01728344	0.01831656	0.02565109	0.18068799
chr1_8358400_8390400	0.015215625	0.0157303125	0.0031953125	0.0099778125	0.0	0.0	0.01841094	0.01892562	0.02704844	0.18330624
chr1_8364800_8396800	0.0152503125	0.015478125	0.00317625	0.010223125	0.0	0.0	0.01842656	0.01865438	0.02717547	0.18888379
chr1_8371200_8403200	0.0155378125	0.0157496875	0.0032853125	0.0103209375	0.0	0.0	0.01882312	0.019035	0.02760734	0.1864837
chr1_8377600_8409600	0.015446875	0.0150078125	0.003211875	0.0099378125	0.0	0.0	0.01865875	0.01821969	0.02677109	0.18429137
chr1_8384000_8416000	0.0148546875	0.01556125	0.0030784375	0.010338125	0.0	0.0	0.01793313	0.01863969	0.02708531	0.19392917
chr1_8390400_8422400	0.0144459375	0.0151490625	0.0029271875	0.009258125	0.0	0.0	0.01737312	0.01807625	0.02551922	0.18024586
chr1_8396800_8428800	0.0140690625	0.0153446875	0.0030059375	0.0084815625	0.0	0.0	0.017075	0.01835063	0.02469141	0.16457311
chr1_8403200_8435200	0.01438125	0.015088125	0.00302	0.0086390625	0.0	0.0	0.01740125	0.01810813	0.02488375	0.16719796
chr1_8409600_8441600	0.0140521875	0.015651875	0.003181875	0.0084990625	0.0	0.0	0.01723406	0.01883375	0.02494203	0.16074403
chr1_8416000_8448000	0.01421375	0.0149625	0.0032878125	0.0081578125	0.0	0.0	0.01750156	0.01825031	0.02438984	0.15411772
chr1_8422400_8454400	0.0136971875	0.0156528125	0.00326375	0.008860625	0.0	0.0	0.01696094	0.01891656	0.0251675	0.1676961
chr1_8428800_8460800	0.0136934375	0.0154903125	0.0029846875	0.0094540625	0.0	0.0	0.01667813	0.018475	0.02553828	0.18466296
chr1_8435200_8467200	0.0133559375	0.015425625	0.00267625	0.0099503125	0.0	0.0	0.01603219	0.01810187	0.02567922	0.20147241
chr1_8441600_8473600	0.013755	0.014964375	0.0024203125	0.011013125	0.0	0.0	0.01617531	0.01738469	0.02658297	0.22606777
chr1_8448000_8480000	0.0140428125	0.0153165625	0.0023165625	0.011020625	0.0	0.0	0.01635937	0.01763312	0.02685859	0.22488615
chr1_8454400_8486400	0.014535625	0.01500875	0.002346875	0.010295	0.0	0.0	0.0168825	0.01735562	0.02624062	0.21036963
chr1_8460800_8492800	0.015079375	0.0148353125	0.00249125	0.0101553125	0.0	0.0	0.01757062	0.01732656	0.02635828	0.20338568
chr1_8467200_8499200	0.0152240625	0.0147771875	0.002593125	0.01004375	0.0	0.0	0.01781719	0.01737031	0.02634094	0.19909529
chr1_8473600_8505600	0.0148515625	0.0148721875	0.00277625	0.0089771875	0.0	0.0	0.01762781	0.01764844	0.02522719	0.17704442
chr1_8480000_8512000	0.0146921875	0.014755625	0.0028784375	0.009255	0.0	0.0	0.01757062	0.01763406	0.02541812	0.18167588
chr1_8486400_8518400	0.0148003125	0.0146809375	0.0028721875	0.01037625	0.0	0.0	0.0176725	0.01755312	0.02655297	0.20242278
chr1_8492800_8524800	0.014239375	0.014380625	0.0028625	0.0105603125	0.0	0.0	0.01710187	0.01724312	0.02630156	0.20998881
chr1_8499200_8531200	0.013973125	0.014445	0.00278375	0.0100209375	0.0	0.0	0.01675688	0.01722875	0.02562188	0.20249036
chr1_8505600_8537600	0.01400125	0.0151534375	0.0026075	0.0105515625	0.0	0.0	0.01660875	0.01776094	0.02643266	0.21202072
chr1_8512000_8544000	0.01405	0.0150475	0.0025146875	0.0098928125	0.0	0.0	0.01656469	0.01756219	0.02569891	0.20194096
chr1_8518400_8550400	0.01402625	0.015431875	0.002639375	0.0090975	0.0	0.0	0.01666562	0.01807125	0.02514625	0.1829442
chr1_8524800_8556800	0.014038125	0.015585	0.0025459375	0.0085625	0.0	0.0	0.01658406	0.01813094	0.02464703	0.17354152
chr1_8531200_8563200	0.01393625	0.015395	0.002475625	0.009174375	0.0	0.0	0.01641187	0.01787063	0.02507781	0.18798524
chr1_8537600_8569600	0.014106875	0.0148528125	0.0026025	0.0088896875	0.0	0.0	0.01670937	0.01745531	0.02467078	0.18174546
chr1_8544000_8576000	0.0140828125	0.014451875	0.0026084375	0.0097478125	0.0	0.0	0.01669125	0.01706031	0.02531937	0.20010807
chr1_8550400_8582400	0.013754375	0.014318125	0.00246625	0.009735625	0.0	0.0	0.01622062	0.01678438	0.025005	0.2048425
chr1_8556800_8588800	0.0136921875	0.015073125	0.0027278125	0.0098059375	0.0	0.0	0.01642	0.01780094	0.0255525	0.19787722
chr1_8563200_8595200	0.0143984375	0.0156025	0.0030465625	0.009603125	0.0	0.0	0.017445	0.01864906	0.02612688	0.18291
chr1_8569600_8601600	0.01461125	0.0152409375	0.002915625	0.009955625	0.0	0.0	0.01752687	0.01815656	0.02633953	0.19233987
chr1_8576000_8608000	0.014685	0.015580625	0.00289375	0.009791875	0.0	0.0	0.01757875	0.01847438	0.02637156	0.18795828
chr1_8582400_8614400	0.0152565625	0.015455625	0.0029778125	0.010219375	0.0	0.0	0.01823438	0.01843344	0.02706438	0.19230834
chr1_8588800_8620800	0.0155753125	0.0149971875	0.002794375	0.010966875	0.0	0.0	0.01836969	0.01779156	0.02765031	0.20926065
chr1_8595200_8627200	0.0154315625	0.0148621875	0.0025490625	0.011715625	0.0	0.0	0.01798063	0.01741125	0.02813703	0.22780741
chr1_8601600_8633600	0.01554625	0.01520625	0.0027171875	0.0115353125	0.0	0.0	0.01826344	0.01792344	0.02827016	0.21949805
chr1_8608000_8640000	0.0152271875	0.0152	0.0028571875	0.010755625	0.0	0.0	0.01808437	0.01805719	0.02739781	0.20513128
chr1_8614400_8646400	0.0146325	0.0152378125	0.00288	0.010173125	0.0	0.0	0.0175125	0.01811781	0.02654828	0.19685412
chr1_8620800_8652800	0.0150484375	0.0154090625	0.00304875	0.009848125	0.0	0.0	0.01809719	0.01845781	0.02660125	0.18547197
chr1_8627200_8659200	0.0148025	0.0151234375	0.00325875	0.00883875	0.0	0.0	0.01806125	0.01838219	0.02543109	0.16515248
chr1_8633600_8665600	0.01438125	0.01530375	0.0033359375	0.0084759375	0.0	0.0	0.01771719	0.01863969	0.02498641	0.15772023
chr1_8640000_8672000	0.0151196875	0.0151884375	0.003211875	0.009604375	0.0	0.0	0.01833156	0.01840031	0.02636438	0.17881486
chr1_8646400_8678400	0.01522375	0.0151903125	0.003206875	0.009820625	0.0	0.0	0.01843062	0.01839719	0.02663109	0.18242171
chr1_8652800_8684800	0.015183125	0.0153190625	0.0033290625	0.00995375	0.0	0.0	0.01851219	0.01864812	0.02686938	0.18238305
chr1_8659200_8691200	0.0153878125	0.0152246875	0.003230625	0.010484375	0.0	0.0	0.01861844	0.01845531	0.02740594	0.19304575
chr1_8665600_8697600	0.0160125	0.0153478125	0.0032746875	0.0107934375	0.0	0.0	0.01928719	0.0186225	0.02811094	0.19453824
chr1_8672000_8704000	0.0154078125	0.0149975	0.003300625	0.0096240625	0.0	0.0	0.01870844	0.01829813	0.02647703	0.17727188
chr1_8678400_8710400	0.015161875	0.0152321875	0.00327375	0.00981125	0.0	0.0	0.01843563	0.01850594	0.02664516	0.18118594
chr1_8684800_8716800	0.014251875	0.014770625	0.00291375	0.00973375	0.0	0.0	0.01716563	0.01768438	0.02570187	0.19191896
chr1_8691200_8723200	0.014215625	0.0145428125	0.002781875	0.010040625	0.0	0.0	0.0169975	0.01732469	0.02581078	0.20128712
chr1_8697600_8729600	0.013593125	0.0141025	0.002733125	0.00988125	0.0	0.0	0.01632625	0.01683562	0.02509562	0.20430395
chr1_8704000_8736000	0.01364125	0.014830625	0.00275125	0.010543125	0.0	0.0	0.0163925	0.01758188	0.02615469	0.21249653
chr1_8710400_8742400	0.0137596875	0.0149575	0.0027078125	0.010413125	0.0	0.0	0.0164675	0.01766531	0.02612562	0.20974277
chr1_8716800_8748800	0.0146215625	0.0150690625	0.003124375	0.00981	0.0	0.0	0.01774594	0.01819344	0.0262175	0.18665613
chr1_8723200_8755200	0.014586875	0.0157165625	0.003326875	0.0092625	0.0	0.0	0.01791375	0.01904344	0.02607766	0.1705499
chr1_8729600_8761600	0.0147375	0.0156884375	0.0031353125	0.0093525	0.0	0.0	0.01787281	0.01882375	0.02613313	0.17501356
chr1_8736000_8768000	0.014961875	0.01541375	0.0033415625	0.0091490625	0.0	0.0	0.01830344	0.01875531	0.02600766	0.1679116
chr1_8742400_8774400	0.014961875	0.0151034375	0.0034296875	0.009079375	0.0	0.0	0.01839156	0.01853313	0.02582687	0.16628258
chr1_8748800_8780800	0.014149375	0.0152253125	0.0032353125	0.0091925	0.0	0.0	0.01738469	0.01846062	0.0254975	0.17445458
chr1_8755200_8787200	0.01430125	0.0151125	0.0031775	0.0091834375	0.0	0.0	0.01747875	0.01829	0.02547906	0.1751403
chr1_8761600_8793600	0.0142575	0.0157040625	0.003405625	0.0090646875	0.0	0.0	0.01766312	0.01910969	0.02574828	0.16680475
chr1_8768000_8800000	0.014043125	0.0154509375	0.0033109375	0.0092121875	0.0	0.0	0.01735406	0.01876188	0.02561469	0.17303091
chr1_8774400_8806400	0.0141690625	0.0155859375	0.00331125	0.0089890625	0.0	0.0	0.01748031	0.01889719	0.02552219	0.16777127
chr1_8780800_8812800	0.01384375	0.0157446875	0.003180625	0.00864	0.0	0.0	0.01702438	0.01892531	0.02502453	0.16394855
chr1_8787200_8819200	0.0136325	0.0155671875	0.0031015625	0.008706875	0.0	0.0	0.01673406	0.01866875	0.0248575	0.16814566
chr1_8793600_8825600	0.01385125	0.01478125	0.0030115625	0.00861875	0.0	0.0	0.01686281	0.01779281	0.02444078	0.17029471
chr1_8800000_8832000	0.0137015625	0.015045625	0.0030796875	0.008004375	0.0	0.0	0.01678125	0.01812531	0.02391781	0.15625718
chr1_8806400_8838400	0.013741875	0.0152709375	0.00312	0.008243125	0.0	0.0	0.01686188	0.01839094	0.02430953	0.15936497
chr1_8812800_8844800	0.0143153125	0.0150378125	0.003133125	0.0089028125	0.0	0.0	0.01744844	0.01817094	0.02514594	0.17078669
chr1_8819200_8851200	0.0139690625	0.015270625	0.003125	0.009044375	0.0	0.0	0.01709406	0.01839562	0.02522672	0.17411237
chr1_8825600_8857600	0.0138503125	0.0157821875	0.0031634375	0.00907125	0.0	0.0	0.01701375	0.01894563	0.02546922	0.17237556
chr1_8832000_8864000	0.0138175	0.0156778125	0.003105	0.009294375	0.0	0.0	0.0169225	0.01878281	0.02559453	0.17819049
chr1_8838400_8870400	0.0133978125	0.01521375	0.0028903125	0.009215	0.0	0.0	0.01628813	0.01810406	0.02496594	0.18428534
chr1_8844800_8876800	0.01357	0.0147453125	0.0029003125	0.0094609375	0.0	0.0	0.01647031	0.01764562	0.02506875	0.19015926
chr1_8851200_8883200	0.0141115625	0.0147778125	0.0030053125	0.0096690625	0.0	0.0	0.01711688	0.01778313	0.02561641	0.18962352
chr1_8857600_8889600	0.013751875	0.01433625	0.002899375	0.009728125	0.0	0.0	0.01665125	0.01723563	0.02522187	0.19633272
chr1_8864000_8896000	0.01423125	0.0137671875	0.0026296875	0.0103125	0.0	0.0	0.01686094	0.01639687	0.02562656	0.21293471
chr1_8870400_8902400	0.0151296875	0.01394125	0.002795625	0.0104240625	0.0	0.0	0.01792531	0.01673688	0.02635734	0.20660491
chr1_8876800_8908800	0.0155128125	0.0147621875	0.0029059375	0.0104334375	0.0	0.0	0.01841875	0.01766812	0.02702391	0.1992679
chr1_8883200_8915200	0.015659375	0.0145640625	0.0029459375	0.0100965625	0.0	0.0	0.01860531	0.01751	0.02668125	0.19275382
chr1_8889600_8921600	0.0157525	0.0148890625	0.0030128125	0.0104278125	0.0	0.0	0.01876531	0.01790187	0.027255	0.19569392
chr1_8896000_8928000	0.0156571875	0.0154875	0.003243125	0.0103621875	0.0	0.0	0.01890031	0.01873063	0.02755609	0.18849096
chr1_8902400_8934400	0.0152921875	0.0149275	0.003105	0.0109034375	0.0	0.0	0.01839719	0.0180325	0.02756578	0.20425529
chr1_8908800_8940800	0.014391875	0.0147009375	0.002874375	0.0107471875	0.0	0.0	0.01726625	0.01757531	0.02673078	0.21086458
chr1_8915200_8947200	0.0141103125	0.0147575	0.002783125	0.010709375	0.0	0.0	0.01689344	0.01754063	0.02653484	0.21296927
