window_id,start,end,span,centre,pi_chi,pi_ros,dxy,fst,sample_cov
chr18_12179007_12199999,12179007,12199999,20992,12189503.0,0.01858905,0.02167074,0.02618836,0.1308008,0.8401666666666667
chr18_12182669_12203954,12182669,12203954,21285,12193311.5,0.01946231,0.02211125,0.02663916,0.1234004,0.8431666666666666
chr18_12186075_12208023,12186075,12208023,21948,12197049.0,0.01908143,0.02195814,0.02698783,0.13614754,0.842
chr18_12190042_12223998,12190042,12223998,33956,12207020.0,0.01886316,0.02210341,0.02658597,0.12965332,0.85
chr18_12193487_12228652,12193487,12228652,35165,12211069.5,0.01926869,0.02210381,0.02782836,0.14721565,0.8728333333333335
chr18_12196772_12232565,12196772,12232565,35793,12214668.5,0.01908809,0.02025515,0.02781477,0.17148387,0.8741666666666666
chr18_12200042_12236266,12200042,12236266,36224,12218154.0,0.01909435,0.0196588,0.02982797,0.21240711,0.8616666666666667
chr18_12203954_12240352,12203954,12240352,36398,12222153.0,0.01895029,0.0191039,0.02934285,0.21326787,0.845
chr18_12208023_12243647,12208023,12243647,35624,12225835.0,0.02034244,0.02018633,0.02962906,0.18769349,0.8433333333333334
chr18_12223998_12247067,12223998,12247067,23069,12235532.5,0.02031064,0.02004673,0.02992127,0.19446295,0.8310000000000001
chr18_12228652_12250656,12228652,12250656,22004,12239654.0,0.02113587,0.02052462,0.02915427,0.16653207,0.8196666666666667
chr18_12232565_12253908,12232565,12253908,21343,12243236.5,0.02122177,0.02124278,0.02855851,0.14714038,0.8196666666666667
chr18_12236266_12258072,12236266,12258072,21806,12247169.0,0.02050256,0.02094677,0.02624853,0.11759611,0.8158333333333333
chr18_12240352_12262643,12240352,12262643,22291,12251497.5,0.02044998,0.02264838,0.02678462,0.1083184,0.8273333333333333
chr18_12243647_12268032,12243647,12268032,24385,12255839.5,0.01889994,0.01979428,0.02557218,0.13858345,0.8205
chr18_12247067_12271833,12247067,12271833,24766,12259450.0,0.01931017,0.02053672,0.02652165,0.14206462,0.8133333333333334
chr18_12250684_12275743,12250684,12275743,25059,12263213.5,0.01909292,0.02086856,0.02773118,0.16244243,0.8230000000000001
chr18_12253908_12279224,12253908,12279224,25316,12266566.0,0.01963187,0.0213898,0.02867262,0.16594574,0.8185
chr18_12258072_12317201,12258072,12317201,59129,12287636.5,0.0185626,0.02030967,0.02838986,0.18721461,0.8133333333333334
chr18_12262643_12322078,12262643,12322078,59435,12292360.5,0.01775908,0.01859956,0.02783125,0.20977636,0.8116666666666666
chr18_12268032_12326247,12268032,12326247,58215,12297139.5,0.01709835,0.01978715,0.02873247,0.21811705,0.8093333333333333
chr18_12271833_12330272,12271833,12330272,58439,12301052.5,0.01719485,0.01874721,0.02869096,0.22973581,0.8113333333333334
chr18_12275743_12334418,12275743,12334418,58675,12305080.5,0.01676535,0.01818484,0.02770715,0.22646185,0.8038333333333334
chr18_12279224_12338285,12279224,12338285,59061,12308754.5,0.01579779,0.01853649,0.02854336,0.24887542,0.7831666666666667
chr18_12317201_12341516,12317201,12341516,24315,12329358.5,0.0175179,0.02008575,0.02869659,0.20831779,0.7841666666666667
chr18_12322078_12345021,12322078,12345021,22943,12333549.5,0.01821756,0.02032752,0.0293855,0.20783739,0.7771666666666667
chr18_12326247_12349334,12326247,12349334,23087,12337790.5,0.01904124,0.01993629,0.02979651,0.20914452,0.7816666666666666
chr18_12330272_12353767,12330272,12353767,23495,12342019.5,0.01870258,0.02034571,0.02946431,0.20290832,0.7826666666666667
chr18_12334418_12357730,12334418,12357730,23312,12346074.0,0.01856984,0.02092451,0.03082826,0.21910014,0.7748333333333333
chr18_12338285_12363365,12338285,12363365,25080,12350825.0,0.01894675,0.0212741,0.03093256,0.21202003,0.7853333333333333
chr18_12341516_12367938,12341516,12367938,26422,12354727.0,0.01819283,0.01998071,0.03231228,0.2573104,0.7811666666666667
chr18_12345021_12388206,12345021,12388206,43185,12366613.5,0.01657803,0.01855327,0.0334678,0.31160249,0.8
chr18_12349334_12391584,12349334,12391584,42250,12370459.0,0.0168953,0.01884279,0.03205512,0.28415247,0.7966666666666666
chr18_12353892_12395287,12353892,12395287,41395,12374589.5,0.01570291,0.01786146,0.02948711,0.27458653,0.815
chr18_12357730_12398761,12357730,12398761,41031,12378245.5,0.01621264,0.01683934,0.02840326,0.26435496,0.8086666666666666
chr18_12363365_12401975,12363365,12401975,38610,12382670.0,0.01641476,0.01611815,0.02646264,0.23862394,0.8180000000000001
chr18_12367991_12406222,12367991,12406222,38231,12387106.5,0.01851197,0.01783952,0.02618132,0.18048027,0.8375
chr18_12388206_12410002,12388206,12410002,21796,12399104.0,0.02025089,0.01902486,0.0239116,0.09813494,0.8385
chr18_12391584_12413293,12391584,12413293,21709,12402438.5,0.02013815,0.019216,0.02341513,0.0867455,0.8554999999999999
chr18_12395287_12417100,12395287,12417100,21813,12406193.5,0.02184074,0.01990457,0.02511354,0.09222083,0.8513333333333334
chr18_12398761_12420322,12398761,12420322,21561,12409541.5,0.02100351,0.01988555,0.02393012,0.07854913,0.8628333333333335
chr18_12401975_12423589,12401975,12423589,21614,12412782.0,0.02034047,0.01911264,0.02376976,0.09295512,0.8638333333333332
chr18_12406222_12427126,12406222,12427126,20904,12416674.0,0.01916637,0.0182935,0.02410799,0.12554425,0.8523333333333333
chr18_12410052_12430948,12410052,12430948,20896,12420500.0,0.01908084,0.01838665,0.02411512,0.12558967,0.8455
chr18_12413293_12434148,12413293,12434148,20855,12423720.5,0.01880343,0.01704849,0.02337651,0.13196668,0.8485
chr18_12417100_12437348,12417100,12437348,20248,12427224.0,0.0188415,0.01479056,0.02267192,0.14829562,0.8598333333333333
chr18_12420322_12440729,12420322,12440729,20407,12430525.5,0.01923563,0.01404209,0.0231331,0.1632869,0.8775
chr18_12423589_12443929,12423589,12443929,20340,12433759.0,0.01924836,0.01326768,0.02355858,0.18335468,0.8856666666666666
chr18_12427126_12448072,12427126,12448072,20946,12437599.0,0.01865145,0.0125958,0.02233808,0.17687443,0.8965
chr18_12430948_12454800,12430948,12454800,23852,12442874.0,0.01890857,0.01120321,0.02224708,0.19277795,0.907
chr18_12434148_12458058,12434148,12458058,23910,12446103.0,0.01983316,0.01155794,0.02374661,0.2041232,0.9116666666666666
chr18_12437348_12461456,12437348,12461456,24108,12449402.0,0.01876893,0.01271947,0.02338798,0.19533233,0.8985000000000001
chr18_12440729_12497442,12440729,12497442,56713,12469085.5,0.01795796,0.01248537,0.02246929,0.19229083,0.8978333333333334
chr18_12443929_12500726,12443929,12500726,56797,12472327.5,0.01568493,0.01090361,0.01946156,0.18828068,0.8985000000000001
chr18_12448072_12505027,12448072,12505027,56955,12476549.5,0.0132446,0.0089132,0.01696531,0.20989752,0.9055
chr18_12454800_12510902,12454800,12510902,56102,12482851.0,0.01045091,0.00803919,0.01451711,0.22186788,0.9133333333333333
chr18_12458058_12535711,12458058,12535711,77653,12496884.5,0.00802774,0.0068902,0.01181888,0.22616163,0.8991666666666667
chr18_12461456_12538935,12461456,12538935,77479,12500195.5,0.00717623,0.00540903,0.01020304,0.23705675,0.9091666666666667
chr18_12497442_12586897,12497442,12586897,89455,12542169.5,0.00622937,0.00551746,0.00928764,0.22519706,0.9015
chr18_12500726_12592128,12500726,12592128,91402,12546427.0,0.0074717,0.00669251,0.0104566,0.19240275,0.8851666666666667
chr18_12505027_12617529,12505027,12617529,112502,12561278.0,0.00859638,0.00827035,0.01171937,0.16305504,0.8643333333333334
chr18_12510902_12625420,12510902,12625420,114518,12568161.0,0.0129213,0.01052587,0.01518146,0.12852144,0.827
chr18_12535711_12635863,12535711,12635863,100152,12585787.0,0.0137708,0.0123355,0.01750053,0.14555955,0.8078333333333333
chr18_12538935_12639278,12538935,12639278,100343,12589106.5,0.01512884,0.0160593,0.0218667,0.1674453,0.7955
chr18_12586897_12643465,12586897,12643465,56568,12615181.0,0.01744647,0.01785469,0.02424011,0.15730297,0.7783333333333333
chr18_12592207_12647552,12592207,12647552,55345,12619879.5,0.01941532,0.01973575,0.02669651,0.15389367,0.7746666666666667
chr18_12617529_12651152,12617529,12651152,33623,12634340.5,0.02167068,0.02116261,0.02857278,0.14315298,0.7821666666666667
chr18_12625420_12654848,12625420,12654848,29428,12640134.0,0.02114855,0.02266467,0.02933133,0.14490668,0.8033333333333333
chr18_12635863_12658262,12635863,12658262,22399,12647062.5,0.02262038,0.0239904,0.03053045,0.13420539,0.8065
chr18_12639278_12661823,12639278,12661823,22545,12650550.5,0.02409112,0.02405216,0.02981885,0.10664609,0.8075
chr18_12643465_12665531,12643465,12665531,22066,12654498.0,0.02430089,0.02362858,0.0301197,0.11380289,0.8088333333333334
chr18_12647552_12669705,12647552,12669705,22153,12658628.5,0.02416826,0.02335125,0.03064357,0.12653298,0.8103333333333333
chr18_12651152_12673696,12651152,12673696,22544,12662424.0,0.02444107,0.02321028,0.0324117,0.15267471,0.8091666666666667
chr18_12654877_12677117,12654877,12677117,22240,12665997.0,0.02465163,0.02195404,0.03295165,0.17152081,0.8121666666666667
chr18_12658274_12706527,12658274,12706527,48253,12682400.5,0.02259377,0.01915932,0.02975235,0.17531106,0.8175
chr18_12661823_12709874,12661823,12709874,48051,12685848.5,0.02034594,0.01717132,0.02704303,0.18087554,0.829
chr18_12665531_12713281,12665531,12713281,47750,12689406.0,0.01797455,0.0158721,0.02487271,0.19019472,0.8531666666666666
chr18_12669705_12716727,12669705,12716727,47022,12693216.0,0.01719172,0.01510849,0.02313526,0.17780553,0.8508333333333333
chr18_12673696_12720183,12673696,12720183,46487,12696939.5,0.01530318,0.01449539,0.02010372,0.14868538,0.8588333333333332
chr18_12677164_12723539,12677164,12723539,46375,12700351.5,0.01318655,0.01353152,0.01707478,0.12209265,0.8726666666666667
chr18_12706527_12726982,12706527,12726982,20455,12716754.5,0.01262318,0.01320609,0.01691687,0.13416135,0.8998333333333333
chr18_12709874_12730220,12709874,12730220,20346,12720047.0,0.01153044,0.01179249,0.01565757,0.14627548,0.9013333333333332
chr18_12713281_12733687,12713281,12733687,20406,12723484.0,0.01162896,0.01133627,0.01493067,0.13054245,0.8918333333333334
chr18_12716727_12737136,12716727,12737136,20409,12726931.5,0.01184401,0.01132611,0.0147589,0.12047695,0.8871666666666665
chr18_12720183_12740419,12720183,12740419,20236,12730301.0,0.01210158,0.01121043,0.01444005,0.10668452,0.8938333333333333
chr18_12723539_12743669,12723539,12743669,20130,12733604.0,0.01269409,0.01183178,0.01491828,0.09769045,0.8951666666666667
chr18_12726982_12746967,12726982,12746967,19985,12736974.5,0.01332709,0.01289062,0.01554124,0.08489972,0.8905
chr18_12730220_12750334,12730220,12750334,20114,12740277.0,0.01338207,0.0131202,0.01602811,0.09484449,0.8916666666666667
chr18_12733687_12753948,12733687,12753948,20261,12743817.5,0.01467901,0.01470942,0.01808721,0.10350358,0.8775
chr18_12737136_12757570,12737136,12757570,20434,12747353.0,0.01438719,0.01643019,0.01876818,0.09829718,0.8714999999999999
chr18_12740419_12762236,12740419,12762236,21817,12751327.5,0.01525962,0.0171701,0.02001444,0.10487589,0.8523333333333333
chr18_12743669_12765609,12743669,12765609,21940,12754639.0,0.01529285,0.0174552,0.02035778,0.10845519,0.8298333333333333
chr18_12746967_12769218,12746967,12769218,22251,12758092.5,0.01684549,0.01904801,0.02220538,0.10606237,0.8161666666666666
chr18_12750334_12772471,12750334,12772471,22137,12761402.5,0.01800728,0.01996238,0.02342738,0.10474696,0.8038333333333334
chr18_12754013_12874948,12754013,12874948,120935,12814480.5,0.01760532,0.01929853,0.02239645,0.09656504,0.8073333333333333
chr18_12757570_12878997,12757570,12878997,121427,12818283.5,0.0178251,0.0178521,0.0215914,0.09517626,0.8318333333333334
chr18_12762236_12883147,12762236,12883147,120911,12822691.5,0.01791602,0.01809469,0.02209704,0.10203094,0.8481666666666666
chr18_12765622_12886585,12765622,12886585,120963,12826103.5,0.01793834,0.01867291,0.0228394,0.11019011,0.8455
chr18_12769218_12890296,12769218,12890296,121078,12829757.0,0.018435,0.01917773,0.02330802,0.10689115,0.8468333333333333
chr18_12772471_12895023,12772471,12895023,122552,12833747.0,0.01887231,0.02043609,0.02393093,0.0981236,0.8373333333333333
chr18_12874948_12922902,12874948,12922902,47954,12898925.0,0.01946643,0.02086067,0.02441637,0.09539766,0.843
chr18_12878997_12926567,12878997,12926567,47570,12902782.0,0.01952242,0.02202903,0.02520234,0.09627667,0.825
chr18_12883147_12930207,12883147,12930207,47060,12906677.0,0.01996958,0.02281716,0.02549375,0.08745216,0.8188333333333333
chr18_12886585_12933523,12886585,12933523,46938,12910054.0,0.01969443,0.0221803,0.02472093,0.08286698,0.8211666666666666
chr18_12890296_12936867,12890296,12936867,46571,12913581.5,0.01892115,0.02156946,0.02380084,0.08072296,0.8068333333333334
chr18_12895023_12940963,12895023,12940963,45940,12917993.0,0.01775178,0.02067067,0.02300518,0.08986921,0.819
chr18_12922902_12944170,12922902,12944170,21268,12933536.0,0.01697083,0.02033856,0.02291714,0.10253204,0.8445
chr18_12926567_12947584,12926567,12947584,21017,12937075.5,0.01701802,0.01939224,0.02250788,0.10568489,0.8716666666666667
chr18_12930207_12951209,12930207,12951209,21002,12940708.0,0.01647877,0.01819024,0.02192583,0.11694564,0.8579999999999999
chr18_12933523_12954711,12933523,12954711,21188,12944117.0,0.01674336,0.01875558,0.02221487,0.11173461,0.8704999999999999
chr18_12936867_12958228,12936867,12958228,21361,12947547.5,0.01705105,0.01946884,0.02273745,0.10921438,0.8758333333333334
chr18_12940963_12961698,12940963,12961698,20735,12951330.5,0.01844234,0.02150669,0.02446065,0.10095912,0.8726666666666667
chr18_12944170_12965009,12944170,12965009,20839,12954589.5,0.01804151,0.02064702,0.02318623,0.09033436,0.8508333333333333
chr18_12947584_12968323,12947584,12968323,20739,12957953.5,0.01854944,0.02039165,0.02282433,0.0792953,0.8311666666666666
chr18_12951209_12971576,12951209,12971576,20367,12961392.5,0.01837812,0.01982464,0.02158132,0.0609581,0.8554999999999999
chr18_12954790_12975136,12954790,12975136,20346,12964963.0,0.01828536,0.01895479,0.02083046,0.05602928,0.8461666666666666
chr18_12958228_12978863,12958228,12978863,20635,12968545.5,0.01815233,0.01833103,0.02196125,0.09251987,0.8355
chr18_12961698_12982274,12961698,12982274,20576,12971986.0,0.01728783,0.01700848,0.02066794,0.09307637,0.8455
chr18_12965009_12985582,12965009,12985582,20573,12975295.5,0.01874475,0.01847334,0.02311226,0.10793562,0.8375
chr18_12968323_12989220,12968323,12989220,20897,12978771.5,0.01853052,0.01984021,0.02434234,0.11847569,0.8341666666666666
chr18_12971576_12992500,12971576,12992500,20924,12982038.0,0.01866929,0.02012514,0.02575449,0.14079812,0.8208333333333333
chr18_12975214_12997462,12975214,12997462,22248,12986338.0,0.01818047,0.02089608,0.02708261,0.16182308,0.8146666666666667
chr18_12978863_13000832,12978863,13000832,21969,12989847.5,0.01796829,0.02054818,0.02596134,0.14823459,0.8353333333333333
chr18_12982274_13004108,12982274,13004108,21834,12993191.0,0.01814718,0.01981298,0.02668075,0.16864937,0.8406666666666667
chr18_12985582_13007863,12985582,13007863,22281,12996722.5,0.01730345,0.01941361,0.02554997,0.16378241,0.8548333333333333
chr18_12989220_13011515,12989220,13011515,22295,13000367.5,0.01676635,0.0182072,0.02475104,0.17198487,0.8578333333333334
chr18_12992500_13015031,12992500,13015031,22531,13003765.5,0.01772785,0.01912082,0.0252513,0.15631061,0.8631666666666666
chr18_12997462_13018780,12997462,13018780,21318,13008121.0,0.01880803,0.01987691,0.02517111,0.13094072,0.8735
chr18_13000832_13022023,13000832,13022023,21191,13011427.5,0.02006933,0.02119671,0.02566746,0.10873408,0.8621666666666666
chr18_13004108_13025419,13004108,13025419,21311,13014763.5,0.02017658,0.02202954,0.02513938,0.08728605,0.8466666666666667
chr18_13007909_13030237,13007909,13030237,22328,13019073.0,0.02085908,0.02305722,0.02588191,0.08201829,0.8326666666666667
chr18_13011515_13033546,13011515,13033546,22031,13022530.5,0.02155235,0.02468257,0.0268803,0.07526017,0.8305
chr18_13015031_13036878,13015031,13036878,21847,13025954.5,0.02051326,0.02501014,0.02676602,0.08085008,0.834
chr18_13018780_13040164,13018780,13040164,21384,13029472.0,0.02015414,0.02562365,0.02750845,0.09166267,0.8336666666666667
chr18_13022023_13044839,13022023,13044839,22816,13033431.0,0.01904752,0.02518102,0.02737456,0.10629247,0.8385
chr18_13025419_13049227,13025419,13049227,23808,13037323.0,0.01921687,0.02528645,0.0284395,0.12206941,0.8395
chr18_13030237_13052650,13030237,13052650,22413,13041443.5,0.0195776,0.0252261,0.02900519,0.12845206,0.8413333333333334
chr18_13033546_13056140,13033546,13056140,22594,13044843.0,0.01887031,0.02468683,0.02879823,0.13879209,0.8446666666666667
chr18_13036878_13060186,13036878,13060186,23308,13048532.0,0.01845566,0.02374568,0.02818253,0.14369724,0.8508333333333333
chr18_13040164_13063681,13040164,13063681,23517,13051922.5,0.01810736,0.02245277,0.0269356,0.14096031,0.8478333333333333
chr18_13044839_13067067,13044839,13067067,22228,13055953.0,0.01689247,0.02188554,0.0260916,0.1473726,0.8485
chr18_13049227_13070540,13049227,13070540,21313,13059883.5,0.01684058,0.02193778,0.0254035,0.13427015,0.8558333333333333
chr18_13052650_13074067,13052650,13074067,21417,13063358.5,0.0161859,0.02139776,0.02428221,0.12746378,0.8676666666666667
chr18_13056140_13077276,13056140,13077276,21136,13066708.0,0.01673846,0.0210875,0.02360936,0.110445,0.8793333333333334
chr18_13060186_13081095,13060186,13081095,20909,13070640.5,0.01686938,0.02149922,0.02315449,0.09377193,0.8778333333333334
chr18_13063681_13084494,13063681,13084494,20813,13074087.5,0.01774211,0.02141228,0.02439871,0.10963993,0.8635
chr18_13067067_13087811,13067067,13087811,20744,13077439.0,0.0192208,0.02134087,0.02537801,0.11163609,0.8678333333333335
chr18_13070540_13091371,13070540,13091371,20831,13080955.5,0.01947177,0.02064999,0.02578618,0.12487824,0.8588333333333332
chr18_13074067_13095210,13074067,13095210,21143,13084638.5,0.01939761,0.02077422,0.02624853,0.13300289,0.85
chr18_13077276_13126248,13077276,13126248,48972,13101762.0,0.01897315,0.02129791,0.02661658,0.13862583,0.8428333333333333
chr18_13081095_13129497,13081095,13129497,48402,13105296.0,0.01752735,0.02008461,0.02490339,0.13949892,0.8418333333333333
chr18_13084494_13133101,13084494,13133101,48607,13108797.5,0.01669396,0.01986945,0.0234097,0.12299885,0.86
chr18_13087823_13153526,13087823,13153526,65703,13120674.5,0.01588417,0.01875339,0.02363966,0.15432424,0.8355
chr18_13091371_13165922,13091371,13165922,74551,13128646.5,0.01487296,0.01700251,0.02474775,0.21653951,0.832
chr18_13095210_13169387,13095210,13169387,74177,13132298.5,0.01537365,0.01672774,0.02496931,0.21742111,0.8146666666666667
chr18_13126248_13172732,13126248,13172732,46484,13149490.0,0.01581176,0.01613271,0.02555596,0.23077634,0.8115
chr18_13129497_13184651,13129497,13184651,55154,13157074.0,0.01727656,0.01629422,0.02738709,0.2400069,0.7896666666666667
chr18_13133178_13188985,13133178,13188985,55807,13161081.5,0.01723039,0.01677665,0.02848077,0.25233438,0.7739999999999999
chr18_13153526_13192248,13153526,13192248,38722,13172887.0,0.01860686,0.01772039,0.02837688,0.21944874,0.7851666666666667
chr18_13165922_13196483,13165922,13196483,30561,13181202.5,0.01920956,0.01929794,0.02659765,0.16016741,0.7676666666666667
chr18_13169387_13199797,13169387,13199797,30410,13184592.0,0.01923018,0.020264,0.02659216,0.14771646,0.7851666666666667
chr18_13172742_13203161,13172742,13203161,30419,13187951.5,0.02002343,0.02068103,0.0266989,0.13488879,0.7748333333333333
chr18_13184717_13206685,13184717,13206685,21968,13195701.0,0.02048314,0.0216143,0.02743616,0.13174086,0.7889999999999999
chr18_13188985_13210254,13188985,13210254,21269,13199619.5,0.02034319,0.02139998,0.02697672,0.12759355,0.8048333333333333
chr18_13192248_13213471,13192248,13213471,21223,13202859.5,0.01984794,0.02165826,0.02676555,0.12652822,0.8141666666666667
chr18_13196483_13216935,13196483,13216935,20452,13206709.0,0.02076576,0.02310969,0.0280206,0.12175899,0.8358333333333333
chr18_13199797_13224777,13199797,13224777,24980,13212287.0,0.02133421,0.02331222,0.0286487,0.12409746,0.8545
chr18_13203161_13228149,13203161,13228149,24988,13215655.0,0.02057843,0.02317181,0.0282925,0.12791877,0.8614999999999999
chr18_13206685_13232707,13206685,13232707,26022,13219696.0,0.02059655,0.02360751,0.02884625,0.13237385,0.8570000000000001
chr18_13210254_13258354,13210254,13258354,48100,13234304.0,0.02072893,0.02257953,0.02880691,0.1417463,0.8513333333333334
chr18_13213471_13262069,13213471,13262069,48598,13237770.0,0.0200689,0.02270615,0.02811992,0.13598753,0.8416666666666667
chr18_13216935_13265571,13216935,13265571,48636,13241253.0,0.01946012,0.02222084,0.02743815,0.13665819,0.8501666666666667
chr18_13224777_13274549,13224777,13274549,49772,13249663.0,0.01877216,0.02183678,0.02740485,0.14882585,0.8285
chr18_13228149_13277853,13228149,13277853,49704,13253001.0,0.0194986,0.02253146,0.02800367,0.1425709,0.8263333333333334
chr18_13232707_13306988,13232707,13306988,74281,13269847.5,0.01792592,0.02077734,0.02553376,0.13773145,0.8156666666666667
chr18_13258354_13322264,13258354,13322264,63910,13290309.0,0.01781692,0.02048416,0.02465013,0.12555949,0.8008333333333333
chr18_13262069_13326878,13262069,13326878,64809,13294473.5,0.01725538,0.02082339,0.02501615,0.13566434,0.8119999999999999
chr18_13265571_13330962,13265571,13330962,65391,13298266.5,0.01724635,0.02097784,0.02535853,0.14046205,0.7853333333333333
chr18_13274549_13334536,13274549,13334536,59987,13304542.5,0.01677945,0.02132014,0.02534292,0.14176031,0.7848333333333333
chr18_13277853_13338569,13277853,13338569,60716,13308211.0,0.01550515,0.02078978,0.02515866,0.16189846,0.7796666666666667
chr18_13306988_13341986,13306988,13341986,34998,13324487.0,0.01654142,0.02122221,0.02700932,0.17710403,0.7811666666666667
chr18_13322264_13347004,13322264,13347004,24740,13334634.0,0.01605158,0.02112286,0.02756391,0.1945064,0.7873333333333333
chr18_13326878_13359485,13326878,13359485,32607,13343181.5,0.01506882,0.01895565,0.02595504,0.20813061,0.7951666666666667
chr18_13330962_13363175,13330962,13363175,32213,13347068.5,0.01435926,0.01808096,0.02464825,0.20622653,0.8148333333333333
chr18_13334536_13367461,13334536,13367461,32925,13350998.5,0.01460496,0.01705843,0.02372877,0.19962038,0.8208333333333333
chr18_13338569_13371408,13338569,13371408,32839,13354988.5,0.01473594,0.01693229,0.02349787,0.19484791,0.8260000000000001
chr18_13342010_13375167,13342010,13375167,33157,13358588.5,0.01479003,0.01725887,0.02250111,0.16811333,0.832
chr18_13347004_13378466,13347004,13378466,31462,13362735.0,0.01506065,0.01804516,0.02230128,0.14794738,0.8496666666666667
chr18_13359485_13382160,13359485,13382160,22675,13370822.5,0.01641865,0.01986139,0.02335728,0.12572529,0.8516666666666667
chr18_13363175_13390456,13363175,13390456,27281,13376815.5,0.016224,0.0191496,0.0230925,0.1325599,0.8338333333333333
chr18_13367461_13393824,13367461,13393824,26363,13380642.5,0.01626905,0.01870931,0.02253421,0.12605204,0.8301666666666667
chr18_13371408_13397405,13371408,13397405,25997,13384406.5,0.01616715,0.01862082,0.02162438,0.10842061,0.835
chr18_13375167_13400748,13375167,13400748,25581,13387957.5,0.01615618,0.0186456,0.02176951,0.1115286,0.8506666666666667
chr18_13378466_13404470,13378466,13404470,26004,13391468.0,0.01624658,0.01856049,0.0215102,0.10553253,0.8438333333333333
chr18_13382160_13407849,13382160,13407849,25689,13395004.5,0.01708868,0.018469,0.02192852,0.10450657,0.8431666666666666
chr18_13390456_13411092,13390456,13411092,20636,13400774.0,0.01793182,0.01985629,0.02247145,0.08648257,0.8625
chr18_13393824_13414327,13393824,13414327,20503,13404075.5,0.01783217,0.02007274,0.02272381,0.09049167,0.8726666666666667
chr18_13397405_13420894,13397405,13420894,23489,13409149.5,0.01825368,0.01963665,0.02263535,0.08874794,0.8838333333333332
chr18_13400748_13424333,13400748,13424333,23585,13412540.5,0.01889099,0.02057698,0.02367692,0.09082821,0.8811666666666668
chr18_13404470_13428973,13404470,13428973,24503,13416721.5,0.0192911,0.02096761,0.02431915,0.09426178,0.8935000000000001
chr18_13407849_13432255,13407849,13432255,24406,13420052.0,0.01860718,0.0207716,0.02361991,0.09075464,0.8963333333333332
chr18_13411092_13435508,13411092,13435508,24416,13423300.0,0.01881578,0.02018604,0.02389352,0.1012252,0.894
chr18_13414337_13439009,13414337,13439009,24672,13426673.0,0.01794245,0.01958,0.02314121,0.10452817,0.8828333333333334
chr18_13420894_13442254,13420894,13442254,21360,13431574.0,0.01711871,0.01926987,0.02251495,0.10613463,0.8818333333333334
chr18_13424333_13445964,13424333,13445964,21631,13435148.5,0.01607019,0.0180289,0.02121205,0.10879068,0.8673333333333333
chr18_13428973_13449899,13428973,13449899,20926,13439436.0,0.01579109,0.0178342,0.02093069,0.10910655,0.8414999999999999
chr18_13432255_13453199,13432255,13453199,20944,13442727.0,0.01619288,0.01732891,0.02119064,0.1167211,0.8463333333333334
chr18_13435508_13456455,13435508,13456455,20947,13445981.5,0.01621091,0.01706657,0.02132649,0.12347482,0.8571666666666666
chr18_13439009_13459733,13439009,13459733,20724,13449371.0,0.01692121,0.01785523,0.02219084,0.12134245,0.8695
chr18_13442254_13463878,13442254,13463878,21624,13453066.0,0.01568432,0.01689071,0.02129641,0.13327227,0.8581666666666666
chr18_13445964_13467134,13445964,13467134,21170,13456549.0,0.01670611,0.01721455,0.02167813,0.12210114,0.8676666666666667
chr18_13449899_13470374,13449899,13470374,20475,13460136.5,0.01642028,0.01721634,0.02096508,0.10975114,0.8861666666666668
chr18_13453199_13473758,13453199,13473758,20559,13463478.5,0.01545246,0.01668243,0.02126935,0.13932382,0.8745
chr18_13456455_13477100,13456455,13477100,20645,13466777.5,0.01505851,0.01680346,0.02083949,0.13349039,0.8643333333333334
chr18_13459733_13494700,13459733,13494700,34967,13477216.5,0.01369413,0.01495419,0.018789,0.13483582,0.8438333333333333
chr18_13463878_13543164,13463878,13543164,79286,13503521.0,0.01465113,0.01472334,0.02173163,0.19342709,0.8276666666666667
chr18_13467134_13548457,13467134,13548457,81323,13507795.5,0.0132568,0.01418599,0.02272888,0.24711707,0.8031666666666666
chr18_13470374_13551769,13470374,13551769,81395,13511071.5,0.013569,0.01355819,0.02433455,0.28420797,0.7768333333333334
chr18_13473758_13602576,13473758,13602576,128818,13538167.0,0.01406789,0.01381559,0.02426161,0.27012998,0.7726666666666667
chr18_13477100_13605958,13477100,13605958,128858,13541529.0,0.01359052,0.01355663,0.02409605,0.2793358,0.7746666666666667
chr18_13494700_13609841,13494700,13609841,115141,13552270.5,0.01388349,0.01438375,0.02589361,0.29379975,0.7803333333333333
chr18_13543165_13613834,13543165,13613834,70669,13578499.5,0.01409665,0.01490714,0.02493065,0.26447076,0.7913333333333333
chr18_13548457_13617036,13548457,13617036,68579,13582746.5,0.01644719,0.017159,0.02587378,0.21254333,0.8195
chr18_13551770_13621293,13551770,13621293,69523,13586531.5,0.01649554,0.01691228,0.0253462,0.2055236,0.8345
chr18_13602582_13624682,13602582,13624682,22100,13613632.0,0.01635035,0.01749561,0.02603114,0.21204392,0.8341666666666666
chr18_13605958_13628420,13605958,13628420,22462,13617189.0,0.01686141,0.01685169,0.02649657,0.22236047,0.8271666666666667
chr18_13609870_13632949,13609870,13632949,23079,13621409.5,0.01812396,0.01757953,0.02773978,0.21688318,0.8426666666666667
chr18_13613834_13636321,13613834,13636321,22487,13625077.5,0.0195697,0.01797217,0.02831714,0.20273084,0.8548333333333333
chr18_13617036_13639747,13617036,13639747,22711,13628391.5,0.0175398,0.01501308,0.02725143,0.25213708,0.8664999999999999
